"ARZone","Site","Year","Studytype","StudyCode","Sno","FarmerID","Vilage","Sub.village","Maize.variety","Treat","Fertilizer.type","MaizeYld","MzYld_RatioMax","MzYld_Ratio5.","PlantDEnsity","ISFM_Comps","ISFM_comment","Fertilizer","ImprVar","Intercrop","SWC","Man_Appl","FreqMan","DistHome","LandscapePosition","M_Gender","Lat","Long","GrossMargins","Grain.N...","Grain.P...","DataOwner","ISFM_i"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Abdi Ally Labu","ORNGADIDA",NA,NA,"FP","None",0.886290322580645,0.097394540942928,0.117079302850812,22777.7777777778,2,NA,0,1,1,NA,0,0,0,"Very gentle",NA,-4.306312084198,35.864559173584,221.572580645161,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Abdi Antony Silayo","TSAMASI",NA,NA,"FP","None",2.0209595959596,0.222083472083472,0.266969563534953,46111.1111111111,2,NA,0,1,1,NA,0,0,0,"Gentle",NA,-4.29452753067017,35.8178100585938,505.239898989899,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Abdilah Abdala Yusufu","DURU",NA,NA,"FP","None",2.93193868142001,0.322191063892309,0.387310261746369,21666.6666666667,3,NA,0,1,1,NA,1,1,0,"Strong",NA,-4.3194785118103,35.6044921875,668.984670355002,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Abdilah Juma","Endanachan",NA,NA,"FP","None",2.419375,0.265865384615385,0.319600396301189,41111.1111111111,3,NA,0,1,1,NA,1,2,0,"Depression",NA,-4.32733774185181,35.7081871032715,540.84375,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Abukakhari Saidi","ORNGADIDA",NA,NA,"FP","None",4.75408496732026,0.522426919485743,0.628016508232531,32777.7777777778,2,NA,0,1,1,NA,0,0,0,"Very gentle",NA,-4.30453443527222,35.8663749694824,1188.52124183007,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Adaa Nada Mabiwa","ENDAGWE",NA,NA,"FP","None",1.52659259259259,0.167757427757428,0.201663486471941,15000,3,NA,0,1,1,NA,1,0,0,"Strong",NA,-4.35102939605713,35.6569175720215,317.648148148148,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Adinam Amsi Sidame","ENDANOGA",NA,NA,"FP","None",4.37976903870162,0.481293300956222,0.578569225720162,45000,3,NA,0,1,1,NA,1,5,0,"Gentle",NA,-4.26652574539185,35.8459091186523,1030.94225967541,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Alfred Gwandu","SABILO",NA,NA,"FP","None",3.04959595959596,0.335120435120435,0.402852834821131,23888.8888888889,2,NA,0,1,1,NA,0,4,1.5,"Gentle",NA,-4.36311197280884,35.4819259643555,762.39898989899,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Ally Abdilah Abdala","DURU",NA,NA,"FP","None",4.28606701940035,0.470996375758281,0.566191151836242,35555.5555555556,3,NA,0,1,1,NA,1,5,0,"Strong",NA,-4.31915044784546,35.6045074462891,1007.51675485009,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Amina Warae Amayo","ENDANOGA",NA,NA,"FP","None",4.94115740740741,0.542984330484331,0.652728851705074,34444.4444444444,3,NA,0,1,1,NA,1,0,0.5,"Very gentle",NA,-4.28353357315063,35.8563575744629,1171.28935185185,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Anastazia Bura Dulumbi","TSAMASI",NA,NA,"FP","None",6.2925,0.691483516483516,0.831241743725231,36111.1111111111,2,NA,0,1,1,NA,0,0,1,"Very gentle",NA,-4.29862070083618,35.7989349365234,1573.125,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Andrea Dodi","ENDAGWE",NA,NA,"FP","None",0.651807081807082,0.0716271518469321,0.086103973818637,15555.5555555556,2,NA,0,1,1,NA,0,0,0,"Very gentle",NA,-4.27835607528687,35.8904151916504,162.95177045177,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Andrea Gwambo Merry","TSAMASI",NA,NA,"FP","None",3.88996376811594,0.427468545946807,0.513865755365382,37222.2222222222,3,NA,0,1,1,NA,1,0,0,"Moderate",NA,-4.29922437667847,35.7999458312988,908.490942028985,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Andrea Qamara","MANDI",NA,NA,"FP","None",1.69629365079365,0.18640589569161,0.224081063513032,28333.3333333333,3,NA,0,1,1,NA,1,2,0.200000002980232,"Gentle",NA,-4.35196304321289,35.4278678894043,360.073412698413,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Andrea Tluway Siday","Endanachan",NA,NA,"FP","None",5.1775,0.568956043956044,0.683949801849406,38333.3333333333,3,NA,0,1,1,NA,1,2,0,"Very gentle",NA,-4.35011959075928,35.7124252319336,1230.375,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Anna Nadee Qwendo","SELOTO",NA,NA,"FP","None",1.42759462759463,0.156878530504904,0.188585816062699,29444.4444444444,2,NA,0,1,1,NA,0,0,0,"Very gentle",NA,-4.25737524032593,35.5119972229004,356.898656898657,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Asha Halahalaa Biyeda","HALLU",NA,NA,"FP","None",3.07988888888889,0.338449328449328,0.406854542785851,43333.3333333333,2,NA,0,1,1,NA,0,0,0.400000005960464,"Gentle",NA,-4.28347826004028,35.8984756469727,769.972222222222,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Asha Juma Selemani","HALLU",NA,NA,"FP","None",3.44773195876289,0.378871643820097,0.455446758092852,48333.3333333333,3,NA,0,1,1,NA,1,1,2,"Very gentle",NA,-4.28743457794189,35.901123046875,797.932989690722,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Asia Saidi Hamisi","ORNGADIDA",NA,NA,"FP","None",2.08057971014493,0.228635132982959,0.274845404246358,28333.3333333333,2,NA,0,1,1,NA,0,0,NA,"0",NA,NA,NA,520.144927536232,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Atanas Keya","ENDANOGA",NA,NA,"FP","None",2.1361524822695,0.234742031018627,0.28218658946757,31666.6666666667,3,NA,0,1,1,NA,1,1,0,"Gentle",NA,-4.26774120330811,35.8530120849609,470.038120567376,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Atanasia Uche","MANDI",NA,NA,"FP","None",2.28821428571429,0.251452119309262,0.302274013964899,56666.6666666667,3,NA,0,1,1,NA,1,1,0.300000011920929,"Depression",NA,-4.33139038085938,35.4440612792969,508.053571428571,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Athumani Kisuda Kingo","AYAMANGO",NA,NA,"FP","None",4.39974658869396,0.483488636120215,0.581208267991276,32777.7777777778,2,NA,0,1,1,NA,0,0,0,"Gentle",NA,-4.22291564941406,35.8781051635742,1099.93664717349,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Augustino Ama","MANDI",NA,NA,"FP","None",3.28724206349206,0.361235391592535,0.43424597932524,27222.2222222222,3,NA,0,1,1,NA,1,3,0,"Gentle",NA,-4.33971977233887,35.4318656921387,757.810515873016,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Ayli Bilori Mukusi","HALLU",NA,NA,"FP","None",3.59695833333333,0.395270146520147,0.475159621312197,72222.2222222222,3,NA,0,1,1,NA,1,1,0,"Very gentle",NA,-4.28215217590332,35.8942527770996,835.239583333333,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Baghayo Dodo Matambo","HALLU",NA,NA,"FP","None",4.37432098765432,0.480694614027947,0.577849536017744,37222.2222222222,2,NA,0,1,1,NA,0,1,0,"Very gentle",NA,-4.28460693359375,35.8924560546875,1093.58024691358,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Bakari Hamudu Omary","DURU",NA,NA,"FP","None",2.00444444444444,0.22026862026862,0.264787905474828,56666.6666666667,3,NA,0,1,1,NA,1,1,0,"Gentle",NA,-4.35831499099731,35.5908508300781,437.111111111111,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Bakari Juma Yusufu","TSAMASI",NA,NA,"FP","None",2.73333333333333,0.3003663003663,0.361074416556583,27222.2222222222,2,NA,0,1,1,NA,0,0,0,"Gentle",NA,-4.28952836990356,35.8263893127441,683.333333333333,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Baltazar Petro","SABILO",NA,NA,"FP","None",3.67987654320988,0.404382037715371,0.486113149697474,35555.5555555556,3,NA,0,1,1,NA,1,1,0,"Gentle",NA,-4.35030841827393,35.4831390380859,855.969135802469,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Baraka Boay","Sangara",NA,NA,"FP","None",3.10633802816901,0.34135582727132,0.410348484566581,35000,2,NA,0,1,1,NA,0,0,0,"Moderate",NA,-4.28050899505615,35.6277618408203,776.584507042254,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Barie Shauri Sule","SELOTO",NA,NA,"FP","None",2.19592783505155,0.241310751104566,0.290082937259121,40555.5555555556,2,NA,0,1,1,NA,0,0,3,"Very gentle",NA,-4.25260591506958,35.5257225036621,548.981958762887,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Barie Sinorai","Sangara",NA,NA,"FP","None",3.50214912280702,0.384851551956815,0.462635287028668,43333.3333333333,3,NA,0,1,1,NA,1,5,2.29999995231628,"Gentle",NA,-4.27126407623291,35.6368408203125,811.537280701754,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Bathelomeo Akonaay Panga","ORNGADIDA",NA,NA,"FP","None",3.4,0.373626373626374,0.449141347424042,36666.6666666667,3,NA,0,1,1,NA,1,0,0,"Very gentle",NA,-4.30426168441772,35.875431060791,786,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Bilasi John Homa","SELOTO",NA,NA,"FP","None",5.05366161616162,0.55534743034743,0.667590702267056,45000,2,NA,0,1,1,NA,0,1,3,"Very gentle",NA,-4.26296329498291,35.5275077819824,1263.4154040404,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Bilos Genda","SOLETO",NA,NA,"FP","None",5.87166666666667,0.645238095238095,0.775649493615148,33333.3333333333,3,NA,0,1,1,NA,1,3,1.5,"Very gentle",NA,-4.25831604003906,35.5256614685059,1403.91666666667,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Bura Domu","SOLETO",NA,NA,"FP","None",4.54151111111111,0.499067155067155,0.599935417584031,59444.4444444444,3,NA,0,1,1,NA,1,2,0,"Very gentle",NA,-4.2564525604248,35.5216751098633,1071.37777777778,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Bura Shamba Haito","HALLU",NA,NA,"FP","None",5.80959325396825,0.638416841095413,0.76744957119792,39444.4444444444,3,NA,0,1,1,NA,1,5,0,"Very gentle",NA,-4.30478811264038,35.8904991149902,1388.39831349206,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Christina Paulo Moringe","ENDANOGA",NA,NA,"FP","None",5.52259259259259,0.606878306878307,0.729536670091492,43333.3333333333,3,NA,0,1,1,NA,1,5,0,"Gentle",NA,-4.26666069030762,35.8453559875488,1316.64814814815,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Costastuno Bombo Magai","AYAMANGO",NA,NA,"FP","None",6.92222222222222,0.760683760683761,0.914428298840452,55000,3,NA,0,1,1,NA,1,5,0,"Strong",NA,-4.23855257034302,35.8875503540039,1666.55555555556,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Damiano Gabriel Sanka","DURU",NA,NA,"FP","None",3.27729559748428,0.360142373349921,0.432932047223815,32222.2222222222,3,NA,0,1,1,NA,1,0,2,"Gentle",NA,-4.3101954460144,35.5964202880859,755.323899371069,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Daniel Darabe Dagharo","ENDAGWE",NA,NA,"FP","None",1.77630769230769,0.19519864750634,0.234650950106696,17777.7777777778,2,NA,0,1,1,NA,0,0,3,"Moderate",NA,-4.38609790802002,35.6550140380859,444.076923076923,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Daniel Josef","MANDI",NA,NA,"FP","None",3.12148148148148,0.343019943019943,0.412348940750526,41111.1111111111,3,NA,0,1,1,NA,1,2,0,"Gentle",NA,-4.34033012390137,35.421199798584,716.37037037037,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Danieli Martini","MANDI",NA,NA,"FP","None",1.25074074074074,0.137444037444037,0.165223347521894,43333.3333333333,3,NA,0,1,1,NA,1,1,0.5,"Very gentle",NA,-4.33201122283936,35.4426918029785,248.685185185185,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Dasere Qambalali","ENDANOGA",NA,NA,"FP","None",4.61186030428769,0.50679783563601,0.609228573882126,28333.3333333333,3,NA,0,1,1,NA,1,5,0,"Very gentle",NA,-4.27330112457275,35.8572654724121,1088.96507607192,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Dawi Datho","Endanachan",NA,NA,"FP","None",5.15786324786325,0.566798159105851,0.681355779110072,35000,3,NA,0,1,1,NA,1,0,0,"Very gentle",NA,-4.32328748703003,35.7135581970215,1225.46581196581,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Dodi Athuman","AYAMANGO",NA,NA,"FP","None",1.38197325956662,0.151865193358969,0.182559215266396,27222.2222222222,2,NA,0,1,1,NA,0,0,0,"Gentle",NA,-4.33983135223389,35.44287109375,345.493314891655,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Dotha Gitiang Qwaru","HALLU",NA,NA,"FP","None",6.82190883190883,0.749660311198773,0.901176860225737,62777.7777777778,2,NA,0,1,1,NA,0,0,0,"Very gentle",NA,-4.30463409423828,35.9098930358887,1705.47720797721,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Eduward Tarmo Yuructa ","ENDANOGA",NA,NA,"FP","None",2.03985507246377,0.224159898072942,0.269465663469454,13888.8888888889,2,NA,0,1,1,NA,0,1,2,"Gentle",NA,-4.25978231430054,35.8596992492676,509.963768115942,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Eladi Simon","MANDI",NA,NA,"FP","None",4.70591205346094,0.517133192688015,0.621652847220731,30000,3,NA,0,1,1,NA,1,2,1,"Depression",NA,-4.33008718490601,35.4436683654785,1112.47801336523,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Emanuel James Gwangway","DURU",NA,NA,"FP","None",1.52830601092896,0.167945715486699,0.201889829713205,50000,2,NA,0,1,1,NA,0,0,2,"Gentle",NA,-4.31017351150513,35.5963020324707,382.07650273224,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Emanuel Simon Ama","ENDAGWE",NA,NA,"FP","None",0.621022222222222,0.0682442002442002,0.0820372816674006,25555.5555555556,2,NA,0,1,1,NA,0,0,0,"Moderate",NA,-4.35408639907837,35.6482620239258,155.255555555556,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Fabiani Maiko Deli","ORNGADIDA",NA,NA,"FP","None",7.06992537313433,0.776914876168608,0.933939943610876,40000,3,NA,0,1,1,NA,1,0,0,"Very gentle",NA,-4.2959508895874,35.849796295166,1703.48134328358,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Fabiano Ama","MANDI",NA,NA,"FP","None",1.78154320987654,0.195773979107312,0.235342564052383,30555.5555555556,2,NA,0,1,1,NA,0,0,2,"Very gentle",NA,-4.29702615737915,35.8645706176758,445.385802469136,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Fabiano Mpunzi Lambo","ENDAGWE",NA,NA,"FP","None",2.13314102564103,0.234411101718794,0.281788774853504,28333.3333333333,2,NA,0,1,1,NA,0,1,0,"Gentle",NA,-4.35478115081787,35.6480903625488,533.285256410256,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Fadhili Khalili","ENDAGWE",NA,NA,"FP","None",3.1522480620155,0.34640088593577,0.416413218231903,47777.7777777778,2,NA,0,1,1,NA,0,0,0,"Gentle",NA,-4.3565845489502,35.6477432250977,788.062015503876,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Farida Amsi Slaa","HALLU",NA,NA,"FP","None",2.97553846153846,0.32698224852071,0.393069809978661,53333.3333333333,2,NA,0,1,1,NA,0,0,0,"Gentle",NA,-4.28818702697754,35.8976745605469,743.884615384615,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Fatuma Ally Saidi","DURU",NA,NA,"FP","None",3.20593253968254,0.352300279085993,0.423504959006941,37222.2222222222,3,NA,0,1,1,NA,1,1,0,"Strong",NA,-4.31924772262573,35.6043701171875,737.483134920635,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Fatuma Iddi Lawala","HALLU",NA,NA,"FP","None",5.25157986111111,0.577096688034188,0.693735780860121,46666.6666666667,3,NA,0,1,1,NA,1,1,0,"Very gentle",NA,-4.28467082977295,35.8928070068359,1248.89496527778,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Faustini Nada Barie","ENDAGWE",NA,NA,"FP","None",0.735,0.0807692307692308,0.0970937912813739,23333.3333333333,3,NA,0,1,1,NA,1,3,0,"Gentle",NA,-4.35320281982422,35.6519775390625,119.75,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Felice Yogeni","ENDAGWE",NA,NA,"FP","None",2.64219725343321,0.290351346531122,0.34903530428444,22777.7777777778,2,NA,0,1,1,NA,0,0,0,"Very gentle",NA,-4.34942722320557,35.6468925476074,660.549313358302,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Francis Martini","MANDI",NA,NA,"FP","None",2.32604166666667,0.255608974358974,0.307271025979745,38888.8888888889,3,NA,0,1,1,NA,1,2,0.300000011920929,"Depression",NA,-4.3366756439209,35.4332160949707,517.510416666667,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Francis Michael","SABILO",NA,NA,"FP","None",2.38493464052288,0.262080729727789,0.315050811165505,23888.8888888889,3,NA,0,1,1,NA,1,4,0,"Gentle",NA,-4.35393285751343,35.488338470459,532.233660130719,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Frank Joseph","ORNGADIDA",NA,NA,"FP","None",2.37954545454545,0.261488511488512,0.314338897562147,40555.5555555556,2,NA,0,1,1,NA,0,0,1.5,"Depression",NA,-4.29634666442871,35.8609771728516,594.886363636364,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Gabriel Sikai","SABILO",NA,NA,"FP","None",2.42543859649123,0.266531713900135,0.320401399800691,38333.3333333333,3,NA,0,1,1,NA,1,3,0,"Depression",NA,-4.36523246765137,35.4702949523926,542.359649122807,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Gabriel Yaro","HALLU",NA,NA,"FP","None",1.734375,0.190590659340659,0.229111624834874,25000,2,NA,0,1,1,NA,0,0,2,"Very gentle",NA,-4.26669549942017,35.8805732727051,433.59375,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Gichara Bombo Warae","MANDI",NA,NA,"FP","None",2.8703125,0.315418956043956,0.379169418758256,31666.6666666667,3,NA,0,1,1,NA,1,1,0.5,"Depression",NA,-4.329749584198,35.4607276916504,653.578125,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Gidemara Primary School","HALLU",NA,NA,"FP","None",4.16123642439432,0.45727872795542,0.549700980765432,29444.4444444444,2,NA,0,1,1,NA,0,0,0,"Very gentle",NA,-4.27812671661377,35.8892478942871,1040.30910609858,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Gregory Sirili Sule","DURU",NA,NA,"FP","None",3.28740740740741,0.361253561253561,0.434267821321982,41111.1111111111,2,NA,0,1,1,NA,0,0,3,"Gentle",NA,-4.30982685089111,35.5964775085449,821.851851851852,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Hadija Juma Muna","HALLU",NA,NA,"FP","None",NA,NA,NA,40000,3,NA,0,1,1,NA,1,5,0,"Very gentle",NA,-4.28485155105591,35.8956718444824,-64,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Hallu Primary School","HALLU",NA,NA,"FP","None",5.53703703703704,0.608465608465609,0.731444786926953,40555.5555555556,2,NA,0,1,1,NA,0,0,0,"Very gentle",NA,-4.29487180709839,35.8934135437012,1384.25925925926,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Hamisi Omary Lagia","TSAMASI",NA,NA,"FP","None",5.09460317460317,0.559846502703646,0.672999098362374,51666.6666666667,3,NA,0,1,1,NA,1,1,0,"Gentle",NA,-4.2895827293396,35.82958984375,1209.65079365079,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Hamudu Omary Jungu","DURU",NA,NA,"FP","None",3.09611683848797,0.340232619614063,0.408998261359045,42222.2222222222,3,NA,0,1,1,NA,1,1,0,"Depression",NA,-4.35841751098633,35.5899543762207,710.029209621993,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Hassan Rashidi Gau","DURU",NA,NA,"FP","None",3.98326666666667,0.437721611721612,0.526191105239982,38333.3333333333,3,NA,0,1,1,NA,1,5,0,"Gentle",NA,-4.31844091415405,35.5953674316406,931.816666666667,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Hassangw Noya","SABILO",NA,NA,"FP","None",2.043125,0.224519230769231,0.269897622192867,34444.4444444444,3,NA,0,1,1,NA,1,0,0.0500000007450581,"Gentle",NA,-4.34347343444824,35.4885063171387,446.78125,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Hassani Abdi Hau","TSAMASI",NA,NA,"FP","None",1.82729452054795,0.200801595664609,0.241386330323375,24444.4444444444,2,NA,0,1,1,NA,0,0,1.5,"Strong",NA,-4.29428339004517,35.8136558532715,456.823630136986,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Hassani Gunda","ORNGADIDA",NA,NA,"FP","None",3.29951219512195,0.362583757705709,0.435866868576215,20000,3,NA,0,1,1,NA,1,3,3,"Very gentle",NA,-4.29705476760864,35.8646087646484,760.878048780488,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Hayma Hiiti Farayo","ENDANOGA",NA,NA,"FP","None",4.19408888888889,0.460888888888889,0.554040804344635,37777.7777777778,3,NA,0,1,1,NA,1,5,0,"Very gentle",NA,-4.28041410446167,35.8630218505859,984.522222222222,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Hiiti Baghayo Mjungu","ENDANOGA",NA,NA,"FP","None",1.84490143369176,0.202736421284808,0.243712210527313,23888.8888888889,3,NA,0,1,1,NA,1,1,0,"Gentle",NA,-4.2762656211853,35.8603553771973,397.225358422939,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Hitema Secondary School","DURU",NA,NA,"FP","None",3.24890502535731,0.357022530259045,0.429181641394625,24444.4444444444,2,NA,0,1,1,NA,0,0,0,"Very gentle",NA,-4.31873798370361,35.5965461730957,812.226256339327,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Humasay Doho Bombo","AYAMANGO",NA,NA,"FP","None",0.602142973856209,0.0661695575666164,0.0795433254763817,26111.1111111111,2,NA,0,1,1,NA,0,1,0,"Strong",NA,-4.2388768196106,35.8876914978027,150.535743464052,NA,NA,"Job Kihara","ImprVar + Intercrop"
